wave,fluxNorm
6064.68,0.95734
6064.76,0.96961
6064.84,0.9814
6064.92,0.9807
6065.08,0.93614
6065.16,0.89268
6065.24,0.80451
6065.32,0.6775
6065.4,0.55409
6065.48,0.5328
6065.56,0.58641
6065.64,0.72549
6065.72,0.86856
6065.8,0.95012
6065.88,0.9682
6065.96,0.99261
6066.04,0.99859
6066.12,0.99361
6066.2,0.99528
6066.28,0.99695
6066.36,0.9895
6066.44,0.99178
6066.52,0.98484
6066.6,0.99085
6066.68,0.98702
6066.76,0.99412
6066.84,0.98317
6066.92,0.99056
6067.08,0.99624
6067.16,0.97957
6067.24,0.98102
6067.32,0.97658
6067.4,0.97623
6067.48,1.01002
6067.56,0.9479
6067.64,0.95824
6067.72,0.94389
6067.8,0.97842
6067.88,0.96203
6067.96,0.93348
6068.04,0.96586
6068.12,0.9611
6068.2,0.96396
6068.28,0.9736
6068.36,0.97915
6068.44,0.96788
6068.52,0.98188
6068.6,0.9946
6068.68,0.9745
6068.76,0.99926
6068.84,0.98889
6068.92,1.0098
6069.08,0.99737
6069.16,0.99438
6069.24,0.99441
6069.32,0.98741
6069.4,0.99541
6069.48,0.98025
6069.56,0.98192
6069.64,0.95879
6069.72,0.95044
6069.8,0.98709
6069.88,0.95156
6069.96,0.95008
6070.04,0.94077
6070.12,0.93788
6070.2,0.96062
6070.28,0.9718
6070.36,0.96679
6070.44,0.99367
6070.52,0.99602
6070.6,0.97103
6070.68,0.96849
6070.76,0.96107
6070.84,0.96412
6070.92,0.97691
6071.08,0.985
6071.16,0.99827
6071.24,1.00212
6071.32,0.97472
6071.4,0.98195
6071.48,0.98294
6071.56,0.98497
6071.64,0.99123
6071.72,0.97373
6071.8,0.99422
6071.88,1.00193
6071.96,0.99432
6072.04,0.99001
6072.12,1.00196
6072.2,0.98828
6072.28,0.9913
6072.36,0.9947
6072.44,0.98667
6072.52,0.99615
6072.6,1.00649
6072.68,1.00328
6072.76,1.00832
6072.84,1.00029
6072.92,0.98282
6073.08,0.97103
6073.16,0.99727
6073.24,0.98638
6073.32,0.98143
6073.4,1.01108
6073.48,1.01234
6073.56,0.97154
6073.64,1.0186
6073.72,0.99239
6073.8,0.98956
6073.88,0.96759
6073.96,1.01099
6074.04,1.00906
6074.12,0.98651
6074.2,0.98718
6074.28,0.98359
6074.36,0.99865
6074.44,0.98407
6074.52,0.96955
6074.6,0.98304
6074.68,0.9957
6074.76,0.97022
6074.84,0.99364
6074.92,0.99987
6075.08,0.98118
6075.16,0.98298
6075.24,0.99322
6075.32,0.99216
6075.4,0.99833
6075.48,0.98323
6075.56,0.96881
6075.64,0.98529
6075.72,0.96958
6075.8,0.9922
6075.88,0.98982
6075.96,0.98217
6076.04,0.99955
6076.12,0.99486
6076.2,0.98857
6076.28,0.99666
6076.36,0.99248
6076.44,1.00472
6076.52,0.96769
6076.6,0.97199
6076.68,0.95815
6076.76,0.93945
6076.84,0.92269
6076.92,0.90026
6077.08,0.94992
6077.16,0.9462
6077.24,0.97536
6077.32,0.98751
6077.4,0.97636
6077.48,0.9904
6077.56,0.98584
6077.64,0.9814
6077.72,0.96798
6077.8,0.96483
6077.88,0.96168
6077.96,0.98433
6078.04,0.94668
6078.12,0.93993
6078.2,0.92699
6078.28,0.87649
6078.36,0.77448
6078.44,0.6989
6078.52,0.69228
6078.6,0.7483
6078.68,0.84424
6078.76,0.89223
6078.84,0.89969
6078.92,0.85388
6079.08,0.84347
6079.16,0.88799
6079.24,0.91986
6079.32,0.96692
6079.4,0.98908
6079.48,0.98323
6079.56,0.98481
6079.64,0.96428
6079.72,0.96525
6079.8,0.94067
6079.88,0.93158
6079.96,0.9604
6080.04,0.9568
6080.12,0.97887
6080.2,0.96708
6080.28,0.99194
6080.36,1.0053
6080.44,1.00668
6080.52,0.98641
6080.6,0.98632
6080.68,0.97684
6080.76,0.98359
6080.84,1.00055
6080.92,0.97755
6081.08,0.9903
6081.16,0.97845
6081.24,0.96615
6081.32,0.94825
6081.4,0.93936
6081.48,0.9497
6081.56,0.9488
6081.64,0.9514
6081.72,0.96753
6081.8,0.978
6081.88,0.98882
6081.96,0.96949
6082.04,0.98747
6082.12,0.98256
6082.2,0.98648
6082.28,0.97919
6082.36,0.94626
6082.44,0.93171
6082.52,0.91225
6082.6,0.89333
6082.68,0.88318
6082.76,0.88147
6082.84,0.90245
6082.92,0.9436
6083.08,1.02351
6083.16,0.93512
6083.24,0.98731
6083.32,0.98327
6083.4,0.99348
6083.48,0.99602
6083.56,0.94003
6083.64,0.94038
6083.72,0.88636
6083.8,0.87052
6083.88,0.81338
6083.96,0.71704
6084.04,0.66565
6084.12,0.64336
6084.2,0.71994
6084.28,0.83557
6084.36,0.91295
6084.44,0.96865
6084.52,1.00199
6084.6,0.9964
6084.68,0.99354
6084.76,0.97925
6084.84,1.00138
6084.92,0.9814
6085.08,0.93849
6085.16,0.89281
6085.24,0.86695
6085.32,0.87119
6085.4,0.89387
6085.48,0.95571
6085.56,1.0053
6085.64,0.99782
6085.72,0.9902
6085.8,0.96656
6085.88,0.98217
6085.96,0.98751
6086.04,0.94902
6086.12,0.92824
6086.2,0.83602
6086.28,0.82443
6086.36,0.83425
6086.44,0.89182
6086.52,0.92718
6086.6,0.9744
6086.68,0.96139
6086.76,0.92535
6086.84,0.92256
6086.92,0.92076
6087.08,0.93399
6087.16,0.95731
6087.24,0.96075
6087.32,0.96923
6087.4,0.97581
6087.48,0.97681
6087.56,0.93084
6087.64,0.93846
6087.72,0.92953
6087.8,0.91822
6087.88,0.89406
6087.96,0.95484
6088.04,0.96348
6088.12,0.9911
6088.2,0.99422
6088.28,1.01041
6088.36,0.97691
6088.44,0.9974
6088.52,0.99049
6088.6,1.00106
6088.68,0.98558
6088.76,0.98879
6088.84,0.97254
6088.92,0.96958
6089.08,0.96608
6089.16,0.96621
6089.24,0.95821
6089.32,0.92089
6089.4,0.89859
6089.48,0.86718
6089.56,0.83178
6089.64,0.81595
6089.72,0.85295
6089.8,0.92246
6089.88,0.95654
6089.96,0.93611
6090.04,0.90858
6090.12,0.9012
6090.2,0.87964
6090.28,0.88729
6090.36,0.92876
6090.44,0.96078
6090.52,0.9947
6090.6,1.01407
6090.68,1.01648
6090.76,0.99987
6090.84,0.98551
6090.92,0.99528
6091.08,0.95754
6091.16,0.91006
6091.24,0.94414
6091.32,0.96152
6091.4,0.95882
6091.48,0.97138
6091.56,0.97369
6091.64,0.96235
6091.72,0.90129
6091.8,0.87566
6091.88,0.83943
6091.96,0.8667
6092.04,0.88417
6092.12,0.93136
6092.2,0.98253
6092.28,0.9921
6092.36,0.99907
6092.44,0.99242
6092.52,0.99756
6092.6,1.0071
6092.68,0.98195
6092.76,0.91356
6092.84,0.97
6092.92,0.95044
6093.08,0.97748
6093.16,0.94806
6093.24,0.94938
6093.32,0.98638
6093.4,0.97491
6093.48,0.9268
6093.56,0.89769
6093.64,0.88449
6093.72,0.88944
6093.8,0.94199
6093.88,0.9593
6093.96,0.98593
6094.04,0.98063
6094.12,0.98105
6094.2,0.96425
6094.28,0.9372
6094.36,0.90328
6094.44,0.90438
6094.52,0.94125
6094.6,0.9771
6094.68,0.97989
6094.76,0.99647
6094.84,0.97459
6094.92,0.99435
6095.08,0.99258
6095.16,0.99811
6095.24,0.98567
6095.32,0.97604
6095.4,0.9701
6095.48,0.98751
6095.56,0.99162
6095.64,0.98895
6095.72,1.00196
6095.8,0.98339
6095.88,0.97398
6095.96,0.96865
6096.04,0.96855
6096.12,0.97141
6096.2,0.99335
6096.28,0.98217
6096.36,0.96399
6096.44,0.96592
6096.52,0.91208
6096.6,0.8886
6096.68,0.86487
6096.76,0.86628
6096.84,0.92953
6096.92,0.98256
6097.08,0.9885
6097.16,1.00106
6097.24,0.98818
6097.32,0.98311
6097.4,0.98166
6097.48,0.97797
6097.56,1.00199
6097.64,1.00851
6097.72,0.97761
6097.8,0.98237
6097.88,0.98564
6097.96,0.99049
6098.04,0.94716
6098.12,0.95375
6098.2,0.9223
6098.28,0.93515
6098.36,0.90868
6098.44,0.94649
6098.52,0.96284
6098.6,0.94639
6098.68,0.96268
6098.76,0.97405
6098.84,0.98282
6098.92,0.97
6099.08,0.98731
6099.16,1.00206
6099.24,1.00151
6099.32,0.99383
6099.4,1.00476
6099.48,0.99123
6099.56,0.9851
6099.64,0.9992
6099.72,0.9735
6099.8,0.98911
6099.88,0.96457
6099.96,0.94729
6100.04,0.91115
6100.12,0.91035
6100.2,0.88957
6100.28,0.89763
6100.36,0.86827
6100.44,0.8665
6100.52,0.89201
6100.6,0.9206
6100.68,0.978
6100.76,0.97475
6100.84,0.98632
6100.92,0.9939
6101.08,0.98519
6101.16,0.99329
6101.24,1.00582
6101.32,0.97475
6101.4,0.9904
6101.48,0.98429
6101.56,0.97803
6101.64,0.99644
6101.72,0.99059
6101.8,0.98182
6101.88,0.94819
6101.96,0.88215
6102.04,0.8241
6102.12,0.72533
6102.2,0.70057
6102.28,0.72845
6102.36,0.78575
6102.44,0.78639
6102.52,0.76018
6102.6,0.64908
6102.68,0.54696
6102.76,0.55062
6102.84,0.65139
6102.92,0.74733
6103.08,0.78556
6103.16,0.74605
6103.24,0.70821
6103.32,0.73156
6103.4,0.7809
6103.48,0.83788
6103.56,0.88777
6103.64,0.92914
6103.72,0.98616
6103.8,0.98179
6103.88,1.01031
6103.96,1.01686
6104.04,1.00488
6104.12,0.98821
6104.2,0.99139
6104.28,0.97729
6104.36,0.98603
6104.44,0.99637
6104.52,0.9736
6104.6,0.97825
6104.68,0.98445
6104.76,0.97822
6104.84,0.98638
6104.92,0.98461
6105.08,0.95114
6105.16,0.97463
6105.24,0.96663
6105.32,0.98063
6105.4,0.98751
6105.48,0.98327
6105.56,1.00578
6105.64,1.01275
6105.72,0.98857
6105.8,0.98253
6105.88,0.99762
6105.96,0.97581
6106.04,0.98709
6106.12,0.98166
6106.2,0.96685
6106.28,0.95606
6106.36,0.9427
6106.44,0.91504
6106.52,0.89773
6106.6,0.90181
6106.68,0.91652
6106.76,0.95262
6106.84,0.96001
6106.92,0.98953
6107.08,0.99139
6107.16,0.9912
6107.24,0.98131
6107.32,0.97777
6107.4,0.97559
6107.48,0.98249
6107.56,0.94562
6107.64,0.95147
6107.72,0.93823
6107.8,0.93679
6107.88,0.91947
6107.96,0.86069
6108.04,0.773
6108.12,0.74785
6108.2,0.75389
6108.28,0.82876
6108.36,0.89406
6108.44,0.91475
6108.52,0.94947
6108.6,0.9436
6108.68,0.95079
6108.76,0.98455
6108.84,0.99297
6108.92,0.98127
6109.08,0.97883
6109.16,0.99782
6109.24,1.00447
6109.32,1.00803
6109.4,1.00267
6109.48,0.99823
6109.56,0.9832
6109.64,0.98673
6109.72,0.97716
6109.8,1.00794
6109.88,0.99766
6109.96,0.98005
6110.04,1.0178
6110.12,1.00996
6110.2,1.00276
6110.28,0.98147
6110.36,0.99994
6110.44,0.98333
6110.52,0.96756
6110.6,0.986
6110.68,1.00074
6110.76,0.98465
6110.84,0.96884
6110.92,0.91514
6111.08,0.87727
6111.16,0.89124
6111.24,0.91408
6111.32,0.95278
6111.4,0.96528
6111.48,0.98535
6111.56,0.98182
6111.64,0.95548
6111.72,0.96987
6111.8,0.95468
6111.88,0.96139
6111.96,0.98301
6112.04,0.9824
6112.12,0.96264
6112.2,0.93422
6112.28,0.96056
6112.36,0.9347
6112.44,0.94931
6112.52,0.96663
6112.6,0.98176
6112.68,0.94748
6112.76,0.94787
6112.84,0.91677
6112.92,0.88931
6113.08,0.84306
6113.16,0.78003
6113.24,0.71213
6113.32,0.69128
6113.4,0.74056
6113.48,0.82109
6113.56,0.88064
6113.64,0.96313
6113.72,1.00707
6113.8,0.99069
6113.88,0.99968
6113.96,1.00308
6114.04,0.99531
6114.12,1.00125
6114.2,0.99126
6114.28,0.98979
6114.36,0.98455
6114.44,0.98609
6114.52,0.98612
6114.6,0.97903
6114.68,0.95551
6114.76,0.94395
6114.84,0.95175
6114.92,0.97369
6115.08,0.97854
6115.16,0.99171
6115.24,0.98018
6115.32,0.98439
6115.4,0.99281
6115.48,0.96576
6115.56,0.97469
6115.64,0.96168
6115.72,0.94645
6115.8,0.91581
6115.88,0.86406
6115.96,0.82648
6116.04,0.75145
6116.12,0.70844
6116.2,0.70535
6116.28,0.73677
6116.36,0.83499
6116.44,0.90078
6116.52,0.95436
6116.6,0.97318
6116.68,0.98018
6116.76,0.96862
6116.84,0.98609
6116.92,0.98086
6117.08,0.96868
6117.16,0.97196
6117.24,0.98808
6117.32,0.99181
6117.4,0.98188
6117.48,0.99191
6117.56,1.00794
6117.64,0.98786
6117.72,0.99544
6117.8,0.99056
6117.88,0.96965
6117.96,0.97703
6118.04,1.00353
6118.12,0.98137
6118.2,0.97276
6118.28,0.98584
6118.36,0.98853
6118.44,0.96146
6118.52,0.9718
6118.6,0.9913
6118.68,0.99631
6118.76,0.99213
6118.84,1.00196
6118.92,1.00781
6119.08,0.98664
6119.16,0.99297
6119.24,0.99592
6119.32,0.97976
6119.4,0.97279
6119.48,0.93897
6119.56,0.9286
6119.64,0.91356
6119.72,0.91851
6119.8,0.93839
6119.88,0.94334
6119.96,0.98205
6120.04,0.9789
6120.12,1.00119
6120.2,0.97273
6120.28,0.96855
6120.36,0.97083
6120.44,0.95927
6120.52,0.96059
6120.6,0.95108
6120.68,0.97006
6120.76,0.93862
6120.84,0.91437
6120.92,0.91279
6121.08,0.93284
6121.16,0.95089
6121.24,0.99281
6121.32,1.01426
6121.4,1.01124
6121.48,0.9885
6121.56,0.98217
6121.64,0.97183
6121.72,0.97318
6121.8,0.92905
6121.88,0.90826
6121.96,0.82327
6122.04,0.69231
6122.12,0.53832
6122.2,0.46251
6122.28,0.48587
6122.36,0.60234
6122.44,0.73921
6122.52,0.85725
6122.6,0.94157
6122.68,0.9699
6122.76,0.97151
6122.84,0.9816
6122.92,0.99001
6123.08,0.98384
6123.16,0.99319
6123.24,0.96602
6123.32,0.97244
6123.4,0.97479
6123.48,0.96881
6123.56,0.97295
6123.64,0.95754
6123.72,0.97726
6123.8,1.00575
6123.88,0.99139
6123.96,0.98041
6124.04,0.99236
6124.12,0.99743
6124.2,0.99345
6124.28,0.98754
6124.36,0.97832
6124.44,0.99293
6124.52,0.96871
6124.6,0.95628
6124.68,0.96518
6124.76,0.93804
6124.84,0.89252
6124.92,0.85517
6125.08,0.81392
6125.16,0.86085
6125.24,0.90778
6125.32,0.95815
6125.4,0.95693
6125.48,0.99936
6125.56,0.99689
6125.64,0.99277
6125.72,0.99486
6125.8,0.98503
6125.88,0.98256
6125.96,0.9771
6126.04,0.96297
6126.12,0.93136
6126.2,0.91228
6126.28,0.91408
6126.36,0.94784
6126.44,0.96499
6126.52,0.97845
6126.6,1.0081
6126.68,0.97996
6126.76,0.99419
6126.84,0.98523
6126.92,1.008
6127.08,0.98327
6127.16,1.0035
6127.24,0.9999
6127.32,0.963
6127.4,0.97511
6127.48,0.96721
6127.56,0.96072
6127.64,0.98558
6127.72,0.9541
6127.8,0.88218
6127.88,0.82883
6127.96,0.81
6128.04,0.83686
6128.12,0.90097
6128.2,0.94729
6128.28,0.95516
6128.36,0.98439
6128.44,0.98192
6128.52,0.97938
6128.6,1.00803
6128.68,0.96605
6128.76,0.96325
6128.84,0.94138
6128.92,0.88693
6129.08,0.865
6129.16,0.86455
6129.24,0.8756
6129.32,0.86943
6129.4,0.88597
6129.48,0.90293
6129.56,0.8569
6129.64,0.82751
6129.72,0.79902
6129.8,0.82083
6129.88,0.89256
6129.96,0.89169
6130.04,0.95394
6130.12,0.91925
6130.2,0.92574
6130.28,0.95442
6130.36,0.9541
6130.44,0.98776
6130.52,0.99004
6130.6,0.98577
6130.68,0.99473
6130.76,1.00646
6130.84,0.99335
6130.92,0.97257
6131.08,0.94899
6131.16,0.99049
6131.24,0.97572
6131.32,0.98985
6131.4,0.94482
6131.48,0.9082
6131.56,0.87865
6131.64,0.86092
6131.72,0.8542
6131.8,0.83371
6131.88,0.84572
6131.96,0.86673
6132.04,0.93396
6132.12,0.94678
6132.2,0.98609
6132.28,0.97206
6132.36,0.9754
6132.44,0.96836
6132.52,0.98192
6132.6,0.96576
6132.68,0.94678
6132.76,0.98262
6132.84,0.98725
6132.92,1.00087
6133.08,0.99949
6133.16,1.00177
6133.24,0.977
6133.32,0.97729
6133.4,0.95863
6133.48,0.96871
6133.56,0.98137
6133.64,0.98099
6133.72,0.9575
6133.8,0.97572
6133.88,0.98773
6133.96,0.98433
6134.04,0.96727
6134.12,0.98041
6134.2,0.98722
6134.28,1.00109
6134.36,0.97909
6134.44,0.98998
6134.52,0.98105
6134.6,0.98134
6134.68,0.9664
6134.76,0.9638
6134.84,0.96701
6134.92,0.98709
6135.08,0.96293
6135.16,0.97405
6135.24,0.97475
6135.32,0.95359
6135.4,0.98407
6135.48,0.92744
6135.56,0.95195
6135.64,0.96547
6135.72,0.93997
6135.8,0.93788
6135.88,0.94719
6135.96,0.96496
6136.04,0.96891
6136.12,1.01169
6136.2,0.96396
6136.28,0.91138
6136.36,0.84804
6136.44,0.7342
6136.52,0.5822
6136.6,0.50533
6136.68,0.50475
6136.76,0.59704
6136.84,0.69289
6136.92,0.71618
6137.08,0.78347
6137.16,0.83239
6137.24,0.8835
6137.32,0.87987
6137.4,0.85799
6137.48,0.76227
6137.56,0.6201
6137.64,0.53598
6137.72,0.52448
6137.8,0.59823
6137.88,0.73131
6137.96,0.85719
6138.04,0.91934
6138.12,0.96104
6138.2,0.98095
6138.28,0.97511
6138.36,0.93849
6138.44,0.90152
6138.52,0.86593
6138.6,0.88436
6138.68,0.89721
6138.76,0.93441
6138.84,0.96425
6138.92,0.96984
6139.08,0.95458
6139.16,0.9744
6139.24,0.98587
6139.32,0.98584
6139.4,0.99521
6139.48,0.99901
6139.56,0.98529
6139.64,0.96721
6139.72,0.97347
6139.8,0.99509
6139.88,0.98873
6139.96,0.96868
6140.04,0.98513
6140.12,0.98776
6140.2,0.98237
6140.28,0.99872
6140.36,0.98368
6140.44,0.97581
6140.52,0.98812
6140.6,0.98718
6140.68,0.99072
6140.76,0.98587
6140.84,0.9639
6140.92,0.94096
6141.08,0.89747
6141.16,0.8957
6141.24,0.90004
6141.32,0.82488
6141.4,0.75874
6141.48,0.61609
6141.56,0.46489
6141.64,0.36165
6141.72,0.34794
6141.8,0.42442
6141.88,0.58271
6141.96,0.74085
6142.04,0.85308
6142.12,0.93267
6142.2,0.96216
6142.28,0.9471
6142.36,0.90312
6142.44,0.857
6142.52,0.84187
6142.6,0.84601
6142.68,0.91896
6142.76,0.97286
6142.84,0.97793
6142.92,0.99361
6143.08,0.97755
6143.16,0.97591
6143.24,0.95243
6143.32,0.95323
6143.4,0.955
6143.48,0.96945
6143.56,1.00039
6143.64,0.99139
6143.72,0.9965
6143.8,0.99923
6143.88,0.98076
6143.96,0.96126
6144.04,0.99509
6144.12,0.99518
6144.2,0.98333
6144.28,1.0044
6144.36,1.00141
6144.44,0.98619
6144.52,0.98857
6144.6,0.99987
6144.68,0.95821
6144.76,0.96531
6144.84,0.92137
6144.92,0.83978
6145.08,0.82166
6145.16,0.85436
6145.24,0.90608
6145.32,0.95542
6145.4,0.97626
6145.48,0.98407
6145.56,0.99062
6145.64,0.9868
6145.72,1.00842
6145.8,0.99419
6145.88,0.99733
6145.96,0.99139
6146.04,0.99939
6146.12,0.96981
6146.2,0.99097
6146.28,0.96631
6146.36,0.99515
6146.44,0.96926
6146.52,0.95808
6146.6,0.94954
6146.68,0.96753
6146.76,0.97764
6146.84,0.97842
6146.92,0.96483
6147.08,0.95082
6147.16,0.9434
6147.24,0.92384
6147.32,0.93688
6147.4,0.89098
6147.48,0.82038
6147.56,0.73728
6147.64,0.60571
6147.72,0.54834
6147.8,0.56309
6147.88,0.64872
6147.96,0.77091
6148.04,0.895
6148.12,0.96515
6148.2,0.98603
6148.28,0.99769
6148.36,0.98516
6148.44,0.99274
6148.52,0.98172
6148.6,0.96287
6148.68,0.97013
6148.76,0.93168
6148.84,0.92529
6148.92,0.88774
6149.08,0.71614
6149.16,0.62383
6149.24,0.58772
6149.32,0.61281
6149.4,0.70966
6149.48,0.86358
6149.56,0.91292
6149.64,0.99232
6149.72,0.95898
6149.8,0.97328
6149.88,0.94684
6149.96,0.90274
6150.04,0.83657
6150.12,0.83875
6150.2,0.83133
6150.28,0.90894
6150.36,0.95028
6150.44,0.97832
6150.52,0.99637
6150.6,1.00382
6150.68,0.98417
6150.76,0.97983
6150.84,1.00096
6150.92,0.9797
6151.08,0.9735
6151.16,0.97694
6151.24,0.95044
6151.32,0.97424
6151.4,0.94257
6151.48,0.8683
6151.56,0.83904
6151.64,0.80483
6151.72,0.84942
6151.8,0.91376
6151.88,0.96255
6151.96,0.9849
6152.04,0.9727
6152.12,0.97845
6152.2,0.99441
6152.28,0.98934
6152.36,0.96152
6152.44,0.95371
6152.52,0.96444
6152.6,0.97257
6152.68,0.98882
6152.76,0.98121
6152.84,0.98548
6152.92,0.98372
6153.08,0.97739
6153.16,0.98735
6153.24,0.98779
6153.32,0.97925
6153.4,1.0124
6153.48,1.01214
6153.56,0.97405
6153.64,1.00437
6153.72,0.98381
6153.8,0.96965
6153.88,0.96059
6153.96,0.92285
6154.04,0.89185
6154.12,0.79805
6154.2,0.75414
6154.28,0.78585
6154.36,0.83625
6154.44,0.8993
6154.52,0.94963
6154.6,0.98404
6154.68,0.95892
6154.76,0.94543
6154.84,0.91652
6154.92,0.88006
6155.08,0.68348
6155.16,0.67827
6155.24,0.73773
6155.32,0.80647
6155.4,0.89281
6155.48,0.9311
6155.56,0.9347
6155.64,0.91671
6155.72,0.93383
6155.8,0.93496
6155.88,0.93656
6155.96,0.93113
6156.04,0.92159
6156.12,0.91809
6156.2,0.93004
6156.28,0.94745
6156.36,0.94581
6156.44,0.93312
6156.52,0.92734
6156.6,0.91967
6156.68,0.9117
6156.76,0.89117
6156.84,0.91536
6156.92,0.91864
6157.08,0.98603
6157.16,0.99191
6157.24,0.96666
6157.32,0.9541
6157.4,0.92442
6157.48,0.87498
6157.56,0.83891
6157.64,0.75447
6157.72,0.70718
6157.8,0.71043
6157.88,0.76918
6157.96,0.83493
6158.04,0.87425
6158.12,0.87926
6158.2,0.89178
6158.28,0.91247
6158.36,0.90283
6158.44,0.92876
6158.52,0.93765
6158.6,0.92728
6158.68,0.96531
6158.76,0.95237
6158.84,0.99682
6158.92,0.99351
6159.08,0.96181
6159.16,0.98943
6159.24,0.97668
6159.32,0.9487
6159.4,0.92603
6159.48,0.94957
6159.56,0.95876
6159.64,0.9948
6159.72,0.98963
6159.8,0.99075
6159.88,0.98632
6159.96,0.98214
6160.04,0.97482
6160.12,0.99027
6160.2,0.97058
6160.28,0.96775
6160.36,0.93913
6160.44,0.92224
6160.52,0.87238
6160.6,0.79937
6160.68,0.71701
6160.76,0.6874
6160.84,0.74894
6160.92,0.82655
6161.08,0.87303
6161.16,0.84328
6161.24,0.78167
6161.32,0.77534
6161.4,0.83705
6161.48,0.87849
6161.56,0.91729
6161.64,0.95702
6161.72,0.92808
6161.8,0.87916
6161.88,0.80345
6161.96,0.65582
6162.04,0.52608
6162.12,0.43544
6162.2,0.4365
6162.28,0.53463
6162.36,0.67747
6162.44,0.8241
6162.52,0.92493
6162.6,0.97909
6162.68,1.00562
6162.76,0.98853
6162.84,1.01558
6162.92,0.99923
6163.08,0.9692
6163.16,0.95069
6163.24,0.91205
6163.32,0.83329
6163.4,0.77127
6163.48,0.73147
6163.56,0.71817
6163.64,0.70114
6163.72,0.72813
6163.8,0.76927
6163.88,0.86008
6163.96,0.91433
6164.04,0.95461
6164.12,0.99856
6164.2,0.98947
6164.28,0.96608
6164.36,0.98012
6164.44,0.96576
6164.52,0.96929
6164.6,0.97434
6164.68,0.97231
6164.76,0.97649
6164.84,0.96743
6164.92,0.96354
6165.08,0.95227
6165.16,0.90762
6165.24,0.86663
6165.32,0.83715
6165.4,0.82491
6165.48,0.87421
6165.56,0.93062
6165.64,0.95069
6165.72,0.97164
6165.8,0.95211
6165.88,0.95172
6165.96,0.932
6166.04,0.93675
6166.12,0.93987
6166.2,0.90781
6166.28,0.86201
6166.36,0.78431
6166.44,0.75829
6166.52,0.77807
6166.6,0.85189
6166.68,0.91212
6166.76,0.96939
6166.84,0.99782
6166.92,0.9797
6167.08,1.00549
6167.16,0.99958
6167.24,0.99454
6167.32,0.99884
6167.4,0.98975
6167.48,0.99955
6167.56,0.99865
6167.64,0.99778
6167.72,0.97273
6167.8,0.969
6167.88,0.99114
6167.96,0.99348
6168.04,0.98378
6168.12,0.99187
6168.2,0.98808
6168.28,0.98616
6168.36,0.97446
6168.44,0.97655
6168.52,0.98574
6168.6,0.95452
6168.68,0.95391
6168.76,0.92525
6168.84,0.87489
6168.92,0.77284
6169.08,0.6892
6169.16,0.75437
6169.24,0.81004
6169.32,0.80997
6169.4,0.75119
6169.48,0.66096
6169.56,0.61535
6169.64,0.67792
6169.72,0.79128
6169.8,0.8764
6169.88,0.95873
6169.96,0.98673
6170.04,0.96647
6170.12,0.9479
6170.2,0.93332
6170.28,0.87431
6170.36,0.80544
6170.44,0.74088
6170.52,0.69334
6170.6,0.76487
6170.68,0.83461
6170.76,0.89882
6170.84,0.95243
6170.92,0.9584
6171.08,0.98763
6171.16,0.97514
6171.24,0.96692
6171.32,0.97848
6171.4,0.97813
6171.48,0.99274
6171.56,0.99415
6171.64,0.98783
6171.72,0.99159
6171.8,0.98616
6171.88,1.00093
6171.96,0.9796
6172.04,0.97973
6172.12,0.96162
6172.2,0.98609
6172.28,1.00533
6172.36,1.01654
6172.44,0.97819
6172.52,0.97633
6172.6,0.95461
6172.68,0.95461
6172.76,0.95179
6172.84,0.93367
6172.92,0.93746
6173.08,0.88045
6173.16,0.82494
6173.24,0.73744
6173.32,0.70538
6173.4,0.69125
6173.48,0.80188
6173.56,0.85931
6173.64,0.90338
6173.72,0.93563
6173.8,0.94963
6173.88,0.94989
6173.96,0.9815
6174.04,0.98359
6174.12,0.99563
6174.2,0.98818
6174.28,0.97443
6174.36,0.99644
6174.44,0.9869
6174.52,0.97642
6174.6,0.98015
6174.68,1.0008
6174.76,0.9363
6174.84,0.93351
6174.92,0.89281
6175.08,0.83586
6175.16,0.79234
6175.24,0.76243
6175.32,0.74422
6175.4,0.78273
6175.48,0.85944
6175.56,0.92416
6175.64,0.94935
6175.72,0.93637
6175.8,0.96528
6175.88,0.97238
6175.96,0.96525
6176.04,0.97347
6176.12,0.98417
6176.2,0.9948
6176.28,0.98458
6176.36,0.98571
6176.44,0.96868
6176.52,0.94408
6176.6,0.88889
6176.68,0.8312
6176.76,0.74024
6176.84,0.72967
6176.92,0.74579
6177.08,0.89063
6177.16,0.93142
6177.24,0.92493
6177.32,0.95269
6177.4,0.95198
6177.48,0.96891
6177.56,0.98902
6177.64,0.99194
6177.72,0.97051
6177.8,1.00177
6177.88,0.99907
6177.96,0.98092
6178.04,0.97517
6178.12,0.9497
6178.2,0.94597
6178.28,0.95156
6178.36,0.94877
6178.44,0.9701
6178.52,0.98323
6178.6,0.9885
6178.68,0.98041
6178.76,0.98735
6178.84,0.99187
6178.92,0.98673
6179.08,0.93027
6179.16,0.92538
6179.24,0.89583
6179.32,0.88889
6179.4,0.87903
6179.48,0.89105
6179.56,0.94745
6179.64,0.9629
6179.72,0.97524
6179.8,0.97225
6179.88,0.9436
6179.96,0.93537
6180.04,0.87598
6180.12,0.80955
6180.2,0.80274
6180.28,0.84354
6180.36,0.91642
6180.44,0.95458
6180.52,0.98291
6180.6,1.00183
6180.68,0.99412
6180.76,0.99727
6180.84,0.98914
6180.92,0.97838
6181.08,1.00202
6181.16,0.99348
6181.24,0.99493
6181.32,0.99364
