Modified Julian Day,Magnitude,mjd
57763.0,9.833,57766.59074000036
57768.0,,
57773.0,10.171,57774.617800000124
57778.0,10.7895,57780.59604999982
57783.0,12.751,57786.53267999972
57788.0,12.77,57789.583149999846
57793.0,12.729,57793.50155000017
57798.0,12.692,57802.592240000144
57803.0,12.672,57806.59749000008
57808.0,,
57813.0,12.600999999999999,57816.93598999991
57818.0,12.604,57818.93268499966
57823.0,12.638,57825.470350000076
57828.0,12.591999999999999,57830.00404499984
57833.0,12.661,57834.58597999997
57838.0,12.597,57840.450870000284
57843.0,12.554,57847.342870000284
57848.0,12.612333333333334,57850.48128666667
57853.0,12.194,57855.204279999714
57858.0,,
57863.0,12.6,57863.51023000012
57868.0,12.599,57869.43644000031
57873.0,12.439,57875.86246500001
57878.0,12.657,57882.34470999987
57883.0,12.691,57884.49701000005
57888.0,,
57893.0,11.231000000000002,57895.44940333348
57898.0,11.002666666666668,57900.132863333296
