2457631.697693|+11.486|0.005
2457631.697960|+11.482|0.005
2457631.698227|+11.499|0.005
2457631.698501|+11.500|0.005
2457631.698768|+11.504|0.005
2457631.699044|+11.489|0.005
2457631.699316|+11.481|0.005
2457631.699585|+11.489|0.005
2457631.699854|+11.509|0.005
2457631.700126|+11.509|0.005
2457631.700392|+11.511|0.005
2457631.700668|+11.494|0.005
2457631.700944|+11.515|0.005
2457631.701219|+11.498|0.005
2457631.703786|+11.501|0.005
2457631.704060|+11.507|0.005
2457631.704334|+11.523|0.005
2457631.704604|+11.526|0.005
2457631.704878|+11.531|0.005
2457631.705150|+11.506|0.005
2457631.705419|+11.520|0.005
2457631.705688|+11.519|0.005
2457631.705963|+11.518|0.005
2457631.706907|+11.535|0.005
2457631.707180|+11.535|0.005
2457631.707458|+11.548|0.005
2457631.707727|+11.551|0.005
2457631.707998|+11.530|0.005
2457631.708271|+11.533|0.005
2457631.708539|+11.541|0.005
2457631.708808|+11.544|0.005
2457631.709081|+11.531|0.005
2457631.709347|+11.543|0.005
2457631.709619|+11.532|0.005
2457631.709891|+11.526|0.005
2457631.710160|+11.539|0.005
2457631.710432|+11.544|0.005
2457631.710705|+11.542|0.005
2457631.711648|+11.536|0.005
2457631.711928|+11.539|0.005
2457631.712203|+11.563|0.005
2457631.712470|+11.567|0.005
2457631.712737|+11.580|0.005
2457631.713012|+11.581|0.005
2457631.713280|+11.565|0.005
2457631.713549|+11.573|0.005
2457631.713824|+11.573|0.005
2457631.714093|+11.560|0.005
2457631.714361|+11.594|0.005
2457631.714636|+11.581|0.005
2457631.714905|+11.588|0.005
2457631.715174|+11.567|0.005
2457631.715452|+11.572|0.005
2457631.716394|+11.592|0.005
2457631.716668|+11.599|0.005
2457631.716946|+11.594|0.005
2457631.717216|+11.581|0.005
2457631.717487|+11.605|0.005
2457631.717761|+11.615|0.005
2457631.718030|+11.617|0.005
2457631.718305|+11.626|0.005
2457631.718584|+11.619|0.005
2457631.718858|+11.599|0.005
2457631.719674|+11.620|0.005
2457631.719941|+11.621|0.005
2457631.721154|+11.627|0.005
2457631.721430|+11.630|0.005
2457631.721704|+11.654|0.005
2457631.721971|+11.649|0.005
2457631.722246|+11.639|0.005
2457631.722522|+11.661|0.005
2457631.722792|+11.659|0.005
2457631.723061|+11.660|0.005
2457631.723336|+11.666|0.005
2457631.723605|+11.661|0.005
2457631.723873|+11.645|0.005
2457631.724147|+11.651|0.005
2457631.724414|+11.661|0.005
2457631.724684|+11.654|0.005
2457631.724958|+11.656|0.005
2457631.727333|+11.694|0.005
2457631.727607|+11.693|0.005
2457631.727881|+11.698|0.005
2457631.728148|+11.683|0.005
2457631.728417|+11.707|0.005
2457631.728692|+11.702|0.005
2457631.728959|+11.707|0.005
2457631.729231|+11.712|0.005
2457631.729506|+11.701|0.005
2457631.729772|+11.710|0.005
2457631.730039|+11.713|0.005
2457631.730312|+11.699|0.005
2457631.730579|+11.700|0.005
2457631.730850|+11.728|0.005
2457631.731125|+11.713|0.005
2457631.732068|+11.723|0.005
2457631.732342|+11.730|0.005
2457631.732614|+11.740|0.005
2457631.732881|+11.749|0.005
2457631.733155|+11.748|0.005
2457631.733428|+11.746|0.005
2457631.733695|+11.738|0.005
2457631.733967|+11.757|0.005
2457631.734244|+11.753|0.005
2457631.734510|+11.763|0.005
2457631.734781|+11.740|0.005
2457631.735054|+11.746|0.005
2457631.735320|+11.745|0.005
2457631.735595|+11.754|0.005
2457631.735868|+11.754|0.005
2457631.736836|+11.759|0.005
2457631.737103|+11.764|0.005
2457631.737379|+11.754|0.005
2457631.737645|+11.760|0.005
2457631.737913|+11.765|0.005
2457631.738187|+11.754|0.005
2457631.738455|+11.754|0.005
2457631.738724|+11.770|0.005
2457631.738999|+11.770|0.005
2457631.739265|+11.770|0.005
2457631.739535|+11.780|0.005
2457631.739810|+11.776|0.005
2457631.740079|+11.786|0.005
2457631.740348|+11.785|0.005
2457631.740623|+11.788|0.005
2457631.741561|+11.783|0.005
2457631.741831|+11.786|0.005
2457631.742106|+11.793|0.005
2457631.742374|+11.783|0.005
2457631.742650|+11.783|0.005
2457631.742928|+11.787|0.005
2457631.743202|+11.795|0.005
2457631.743472|+11.806|0.005
2457631.743745|+11.795|0.005
2457631.744012|+11.789|0.005
2457631.744279|+11.794|0.005
2457631.744556|+11.784|0.005
2457631.744825|+11.795|0.005
2457631.745094|+11.795|0.005
2457631.745372|+11.793|0.005
2457631.746397|+11.805|0.005
2457631.746679|+11.795|0.005
2457631.746944|+11.813|0.005
2457631.747217|+11.811|0.005
2457631.747492|+11.799|0.005
2457631.747761|+11.813|0.005
2457631.748303|+11.806|0.005
2457631.748572|+11.797|0.005
2457631.749113|+11.792|0.005
2457631.749380|+11.805|0.005
2457631.749662|+11.822|0.005
2457631.749936|+11.803|0.005
2457631.750214|+11.798|0.005
2457631.751331|+11.827|0.005
2457631.751607|+11.819|0.005
2457631.751875|+11.831|0.005
2457631.752149|+11.825|0.005
2457631.752422|+11.819|0.005
2457631.752689|+11.811|0.005
2457631.752967|+11.811|0.005
2457631.753244|+11.819|0.005
2457631.753509|+11.815|0.005
2457631.753775|+11.831|0.005
2457631.754053|+11.826|0.005
2457631.754320|+11.803|0.005
2457631.754587|+11.812|0.005
2457631.754864|+11.825|0.005
2457631.755133|+11.821|0.005
2457631.756084|+11.819|0.005
2457631.756354|+11.809|0.005
2457631.756894|+11.806|0.005
2457631.757166|+11.798|0.005
2457631.757440|+11.794|0.005
2457631.757709|+11.806|0.005
2457631.757976|+11.819|0.005
2457631.758250|+11.802|0.005
2457631.758517|+11.785|0.005
2457631.758788|+11.795|0.005
2457631.759064|+11.800|0.005
2457631.759328|+11.821|0.005
2457631.759600|+11.810|0.005
2457631.759875|+11.804|0.005
2457631.760825|+11.798|0.005
2457631.761098|+11.802|0.005
2457631.761371|+11.791|0.005
2457631.761642|+11.785|0.005
2457631.761909|+11.788|0.005
2457631.762184|+11.802|0.005
2457631.762450|+11.792|0.005
2457631.762722|+11.785|0.005
2457631.762999|+11.772|0.005
2457631.763278|+11.773|0.005
2457631.763545|+11.775|0.005
2457631.763820|+11.775|0.005
2457631.764095|+11.773|0.005
2457631.764365|+11.777|0.005
2457631.764637|+11.763|0.005
2457631.765580|+11.758|0.005
2457631.765856|+11.757|0.005
2457631.766130|+11.762|0.005
2457631.766399|+11.758|0.005
2457631.766675|+11.752|0.005
2457631.766950|+11.751|0.005
2457631.767217|+11.754|0.005
2457631.767492|+11.755|0.005
2457631.767763|+11.765|0.005
2457631.768295|+11.747|0.005
2457631.768568|+11.743|0.005
2457631.768836|+11.737|0.005
2457631.769109|+11.728|0.005
2457631.769382|+11.734|0.005
2457631.771739|+11.715|0.005
2457631.772013|+11.714|0.005
2457631.772286|+11.716|0.005
2457631.772551|+11.695|0.005
2457631.772824|+11.693|0.005
2457631.773101|+11.697|0.005
2457631.773368|+11.694|0.005
2457631.773641|+11.692|0.005
2457631.773915|+11.686|0.005
2457631.774182|+11.670|0.005
2457631.774454|+11.666|0.005
2457631.774729|+11.674|0.005
2457631.774996|+11.665|0.005
2457631.775267|+11.679|0.005
2457631.775542|+11.684|0.005
2457631.776479|+11.662|0.005
2457631.776751|+11.651|0.005
2457631.777017|+11.662|0.005
2457631.777284|+11.651|0.005
2457631.777559|+11.647|0.005
2457631.777825|+11.648|0.005
2457631.778092|+11.650|0.005
2457631.778365|+11.648|0.005
2457631.778632|+11.651|0.005
2457631.778908|+11.646|0.005
2457631.779182|+11.650|0.005
2457631.779449|+11.645|0.005
2457631.779715|+11.633|0.005
2457631.779989|+11.629|0.005
2457631.780256|+11.615|0.005
2457631.781202|+11.628|0.005
2457631.781475|+11.613|0.005
2457631.781750|+11.622|0.005
2457631.782019|+11.618|0.005
2457631.782295|+11.618|0.005
2457631.782572|+11.613|0.005
2457631.782838|+11.607|0.005
2457631.783107|+11.602|0.005
2457631.783379|+11.605|0.005
2457631.783647|+11.603|0.005
2457631.783918|+11.599|0.005
2457631.784191|+11.593|0.005
2457631.784460|+11.584|0.005
2457631.784728|+11.597|0.005
2457631.785003|+11.608|0.005
2457631.785944|+11.592|0.005
2457631.786218|+11.587|0.005
2457631.786484|+11.593|0.005
2457631.786751|+11.589|0.005
2457631.787023|+11.578|0.005
2457631.787290|+11.577|0.005
2457631.787559|+11.580|0.005
2457631.787834|+11.574|0.005
2457631.788101|+11.568|0.005
2457631.788375|+11.572|0.005
2457631.788650|+11.568|0.005
2457631.788917|+11.568|0.005
2457631.789184|+11.565|0.005
2457631.789460|+11.559|0.005
2457631.789727|+11.568|0.005
2457631.790747|+11.559|0.005
2457631.791279|+11.556|0.005
2457631.791555|+11.560|0.005
2457631.791825|+11.548|0.005
2457631.792091|+11.554|0.005
2457631.792368|+11.538|0.005
2457631.792633|+11.540|0.005
2457631.792903|+11.534|0.005
2457631.793177|+11.545|0.005
2457631.793445|+11.532|0.005
2457631.793714|+11.528|0.005
2457631.793987|+11.527|0.005
2457631.794254|+11.531|0.005
2457631.794524|+11.523|0.005
2457631.795633|+11.532|0.005
2457631.795900|+11.538|0.005
2457631.796167|+11.539|0.005
2457631.796720|+11.541|0.005
2457631.796987|+11.545|0.005
2457631.797257|+11.546|0.005
2457631.797522|+11.535|0.005
2457631.797789|+11.526|0.005
2457631.798065|+11.520|0.005
2457631.798330|+11.526|0.005
2457631.798600|+11.535|0.005
2457631.798872|+11.523|0.005
2457631.799141|+11.537|0.005
2457631.799409|+11.531|0.005
2457631.800353|+11.530|0.005
2457631.800624|+11.519|0.005
2457631.800899|+11.520|0.005
2457631.801165|+11.521|0.005
2457631.801439|+11.516|0.005
2457631.801712|+11.523|0.005
2457631.801980|+11.531|0.005
2457631.802265|+11.535|0.005
2457631.802539|+11.531|0.005
2457631.802814|+11.530|0.005
2457631.803080|+11.521|0.005
2457631.803355|+11.516|0.005
2457631.803628|+11.514|0.005
2457631.803895|+11.519|0.005
2457631.804168|+11.526|0.005
2457631.805113|+11.523|0.005
2457631.805385|+11.522|0.005
2457631.805664|+11.519|0.005
2457631.805932|+11.528|0.005
2457631.806205|+11.520|0.005
2457631.806478|+11.523|0.005
2457631.806745|+11.528|0.005
2457631.807015|+11.521|0.005
2457631.807288|+11.528|0.005
2457631.807555|+11.528|0.005
2457631.807830|+11.534|0.005
2457631.808104|+11.527|0.005
2457631.808374|+11.516|0.005
2457631.808639|+11.527|0.005
2457631.808912|+11.527|0.005
2457631.809851|+11.517|0.005
2457631.810124|+11.518|0.005
2457631.810405|+11.536|0.005
2457631.810672|+11.542|0.005
2457631.810946|+11.538|0.005
2457631.811218|+11.516|0.005
2457631.811488|+11.517|0.005
2457631.811756|+11.527|0.005
2457631.812033|+11.526|0.005
2457631.812301|+11.530|0.005
2457631.812569|+11.524|0.005
2457631.812841|+11.523|0.005
2457631.813108|+11.525|0.005
2457631.813383|+11.549|0.005
2457631.813659|+11.546|0.005
2457631.816022|+11.543|0.005
2457631.816295|+11.548|0.005
2457631.816571|+11.538|0.005
2457631.816838|+11.543|0.005
2457631.817109|+11.548|0.005
2457631.817386|+11.544|0.005
2457631.817651|+11.549|0.005
2457631.817925|+11.558|0.005
2457631.818202|+11.555|0.005
2457631.818737|+11.566|0.005
2457631.819012|+11.567|0.005
2457631.819279|+11.569|0.005
2457631.819547|+11.569|0.005
2457631.819822|+11.555|0.005
2457631.820763|+11.566|0.005
2457631.821037|+11.581|0.005
2457631.821312|+11.567|0.005
2457631.821578|+11.564|0.005
2457631.821852|+11.570|0.005
2457631.822127|+11.568|0.005
2457631.822394|+11.573|0.005
2457631.822666|+11.576|0.005
2457631.822939|+11.572|0.005
2457631.823206|+11.591|0.005
2457631.823476|+11.597|0.005
2457631.823749|+11.596|0.005
2457631.824014|+11.595|0.005
2457631.824285|+11.589|0.005
2457631.824560|+11.583|0.005
2457631.825498|+11.592|0.005
2457631.825770|+11.585|0.005
2457631.826034|+11.592|0.005
2457631.826302|+11.604|0.005
2457631.826581|+11.598|0.005
2457631.826849|+11.602|0.005
2457631.827116|+11.604|0.005
2457631.827391|+11.601|0.005
2457631.827657|+11.610|0.005
2457631.827927|+11.599|0.005
2457631.828203|+11.603|0.005
2457631.828468|+11.611|0.005
2457631.828737|+11.604|0.005
2457631.829011|+11.628|0.005
2457631.829278|+11.632|0.005
2457631.830227|+11.634|0.005
2457631.830501|+11.627|0.005
2457631.830774|+11.638|0.005
2457631.831589|+11.640|0.005
2457631.831854|+11.638|0.005
2457631.832129|+11.637|0.005
2457631.832403|+11.649|0.005
2457631.832670|+11.638|0.005
