mjd,mag,err_mag
5619.3392503100004,11.1192,0.0055007
5619.3399841099999,11.1242,0.00549361
5619.3407179100004,11.1264,0.00551516
5619.3414517100000,11.1245,0.00549909
5619.3421854999997,11.1198,0.00549328
5619.3429192900003,11.1262,0.00553361
5619.3436531999996,11.1283,0.00549894
5619.3443870000001,11.1308,0.00546742
5619.3451207799999,11.117,0.00544952
5619.3458545800004,11.1188,0.00545189
5619.3465883700001,11.1178,0.00544966
5619.3473221499999,11.1185,0.00544681
5619.3480559400004,11.1175,0.00542853
5619.3487897200002,11.1162,0.00541693
5619.3495235099999,11.1128,0.00537832
5619.3502574100003,11.1285,0.00544089
5619.3561276500004,11.1276,0.00543071
5619.3947274499997,11.1309,0.00558441
5619.3954612500002,11.1287,0.0054961
5619.3961950700004,11.1264,0.00546945
5619.3969288899998,11.1305,0.00552279
5619.3976626900003,11.1334,0.00553489
5619.3983965099997,11.1299,0.00553424
5619.3991303100001,11.1239,0.00551534
5619.3998642500001,11.1305,0.0055482
5619.4005980499996,11.122,0.00550819
5619.4020656800003,11.131,0.00555379
5619.4027994799999,11.134,0.00555368
5619.4035333000002,11.1301,0.00553794
5619.4042670999997,11.1345,0.00555272
5619.4050009100001,11.1391,0.00556757
5619.4057347199996,11.141,0.00555629
5619.4064686299998,11.1405,0.00554598
5619.4079362399998,11.1437,0.00558473
5619.4086700400003,11.1355,0.00557655
5619.4094038399999,11.1338,0.0055538
5619.4101376400004,11.134,0.00556552
5619.4108714399999,11.134,0.00554132
5619.4116052299996,11.1333,0.00554223
5619.4123390300001,11.1335,0.00554452
5619.4130729400003,11.1343,0.00556713
5619.4138067399999,11.1288,0.00553128
5619.4145405199997,11.1296,0.00546954
5619.4152743200002,11.1313,0.00548014
5619.4160081099999,11.1343,0.00550747
5619.4167418899997,11.1368,0.00550326
5619.4174756900002,11.1249,0.0054707
5619.4182094799999,11.1333,0.00548397
5619.4189432599997,11.1306,0.00546079
5619.4196771500001,11.1194,0.00539998
5619.4226122900000,11.1076,0.00528694
5619.4255474100000,11.1221,0.0053695
5619.4270150800003,11.1521,0.00563451
5619.4645207699996,11.1313,0.00578702
5619.4659885100000,11.1258,0.00548599
5619.4667223200004,11.1254,0.0054693
5619.4674561399997,11.128,0.00551071
5619.4681899500001,11.1269,0.00550474
5619.4689237599996,11.1311,0.00553344
5619.4696575700000,11.1278,0.00552061
5619.4703913900003,11.1264,0.00552995
5619.4711251899998,11.1291,0.00553247
5619.4718591199999,11.1296,0.00553064
5619.4725929300002,11.1297,0.00553964
5619.4733267399997,11.1252,0.00550083
5619.4740605400002,11.1326,0.00553023
5619.4747943599996,11.1366,0.00554207
5619.4755281700000,11.1376,0.00554226
5619.4762619599996,11.1379,0.00552798
5619.4769957700000,11.1332,0.00552325
5619.4784634999996,11.1312,0.00554157
5619.4791972900002,11.136,0.00556568
5619.4799310899998,11.1292,0.00555955
5619.4806649000002,11.1311,0.00554058
5619.4813986899999,11.1344,0.00555113
5619.4821324900004,11.1386,0.00556075
5619.4828662800001,11.1337,0.00552645
5619.4836000799996,11.1318,0.00555412
5619.4843338700002,11.1392,0.0055406
5619.4850677799996,11.1317,0.00547321
5619.4858015700001,11.1273,0.00547105
5619.4865353599998,11.1328,0.00549683
5619.4872691500004,11.1359,0.00550269
5619.4880029300002,11.1349,0.00549237
5619.4887367199999,11.1313,0.00547118
5619.4894705099996,11.1367,0.00548482
5619.4924057600001,11.1395,0.0054771
5619.4946071100003,11.1343,0.00540875
5619.4960746600000,11.1292,0.00540222
5619.4968084499997,11.1143,0.00536415
5619.4975422199996,11.1252,0.00553922
5619.5350291499999,11.1375,0.00578872
5619.5357629700002,11.1333,0.00557732
5619.5364967799997,11.1318,0.00550297
5619.5372305900000,11.1346,0.00547144
5619.5379645200001,11.1314,0.00551273
5619.5394321399999,11.1384,0.0055242
5619.5401659600002,11.1365,0.00551249
5619.5408997699997,11.1319,0.00553672
5619.5416335800001,11.1381,0.00556309
5619.5423673900004,11.1336,0.00555281
5619.5431011900000,11.1339,0.0055579
5619.5438350100003,11.1373,0.00556006
5619.5445688199998,11.1371,0.00554929
5619.5453027399999,11.1383,0.00555486
5619.5460365400004,11.1387,0.00555465
5619.5467703499999,11.1386,0.00556215
5619.5475041600002,11.1342,0.00554393
5619.5482379499999,11.1301,0.00550358
5619.5489717600003,11.1391,0.00557071
5619.5497055599999,11.1314,0.00555501
5619.5504393600004,11.1383,0.00556681
5619.5511731600000,11.1387,0.00557977
5619.5519070700002,11.1336,0.00555202
5619.5526408699998,11.1374,0.00555128
5619.5533746600004,11.1369,0.00554203
5619.5541084600000,11.1371,0.0055782
5619.5555760400002,11.1291,0.00546374
5619.5563098299999,11.1313,0.00548189
5619.5570436300004,11.1319,0.00549871
5619.5577774100002,11.1336,0.00548816
5619.5585113099996,11.1373,0.00550612
5619.5592451000002,11.1312,0.0054732
5619.5599788899999,11.1339,0.00547837
5619.5607126699997,11.1352,0.00547321
5619.5614464600003,11.1376,0.00548955
5619.5621802300002,11.1285,0.00544029
5619.5629140199999,11.1393,0.00547799
5619.5636478099996,11.135,0.00544975
5619.5643815800004,11.1254,0.00539712
5619.5651154799998,11.1346,0.00542925
5619.5658492599996,11.1222,0.00535466
5619.5665830400003,11.1365,0.00543276
5619.5673168100002,11.1411,0.00548969
5619.5680505999999,11.1313,0.00557482
5619.6053529199999,11.1342,0.00577936
5619.6060867400001,11.1337,0.00558254
5619.6068205399997,11.1365,0.00552068
5619.6075543600000,11.1307,0.00547883
5619.6082881800003,11.1294,0.00548201
5619.6090219799999,11.1302,0.00551089
5619.6097558000001,11.1282,0.00548758
5619.6119573400001,11.135,0.0055412
5619.6126911600004,11.1309,0.00554215
5619.6134249699999,11.1324,0.00555194
5619.6148925799998,11.1054,0.00541435
5619.6156263900002,11.1142,0.00545504
5619.6163601899998,11.1101,0.00543898
5619.6170940000002,11.1109,0.00544091
5619.6178279200003,11.1129,0.00545142
5619.6185617299998,11.1209,0.00546487
5619.6192955200004,11.123,0.00550745
5619.6207631300003,11.1254,0.00552494
5619.6214969200000,11.1249,0.00551281
5619.6222307300004,11.1258,0.00551702
5619.6229645200001,11.1288,0.0055146
5619.6236983199997,11.1309,0.00552768
5619.6244322200000,11.1301,0.00554581
5619.6266335999999,11.1211,0.0054058
5619.6281011800002,11.1221,0.0054433
5619.6288349699998,11.1278,0.00546292
5619.6295687600004,11.1196,0.00543487
5619.6303025400002,11.1288,0.00545513
5619.6310364399997,11.1259,0.00544775
5619.6317702300003,11.1275,0.00544065
5619.6325040100000,11.1277,0.00544245
5619.6332377899998,11.1335,0.00545748
5619.6339715699996,11.1351,0.00545604
5619.6347053600002,11.1263,0.00540351
5619.6354391300001,11.125,0.00538548
5619.6369066999996,11.1339,0.00541317
5619.6376405900000,11.1349,0.00544723
5619.6383743599999,11.1338,0.00553804
5619.6752563000000,11.1419,0.00610827
5619.6759901200003,11.1312,0.00568165
5619.6767239299998,11.1327,0.0055557
5619.6774577400001,11.1281,0.00548125
5619.6781915499996,11.1379,0.00551393
5619.6803929899997,11.1388,0.0055506
5619.6811268000001,11.1425,0.00555089
5619.6818607300002,11.1354,0.00555003
5619.6825945399996,11.1367,0.00555155
5619.6833283500000,11.1315,0.00553966
5619.6840621600004,11.137,0.00555847
5619.6847959600000,11.1297,0.00553315
5619.6855297800003,11.1356,0.00555454
5619.6869973900002,11.1363,0.00555225
5619.6877311899998,11.1267,0.00550983
5619.6884651099999,11.1311,0.00553709
5619.6891989100004,11.1356,0.00553221
5619.6899327100000,11.1309,0.00553895
5619.6906665200004,11.1382,0.00557979
5619.6914003100001,11.1377,0.00558285
5619.6921341099996,11.1397,0.00559055
5619.6928679200000,11.131,0.00555049
5619.6936017099997,11.1345,0.00553766
5619.6943355000003,11.1354,0.00555541
5619.6972707900004,11.1326,0.00549241
5619.6987383599999,11.135,0.00550792
5619.6994721600004,11.1297,0.00547721
5619.7002059500001,11.1362,0.00549229
5619.7009397299998,11.1389,0.00549415
5619.7016735099996,11.1353,0.00547686
5619.7024074100000,11.1374,0.00549289
5619.7031411999997,11.1349,0.00546859
5619.7038749699996,11.137,0.00547153
5619.7046087600002,11.1315,0.00542234
5619.7053425300001,11.1331,0.00542736
5619.7060763199997,11.129,0.00539631
5619.7068101000004,11.1291,0.0053912
5619.7075438700003,11.1357,0.00543063
5619.7082776600000,11.1353,0.00547601
5619.7090115499996,11.1362,0.00561213
5619.7463189700002,11.1309,0.00573573
5619.7485205200001,11.1372,0.00549508
5619.7492543300004,11.1323,0.00549783
5619.7499881399999,11.138,0.005524
5619.7507219600002,11.1381,0.00554293
5619.7514557699997,11.1404,0.00554782
5619.7521895800000,11.1367,0.00551674
5619.7529233900004,11.1412,0.00553925
5619.7536573099997,11.136,0.00555987
5619.7543911299999,11.1347,0.00551132
5619.7551249300004,11.136,0.005555
5619.7558587399999,11.1392,0.00557119
5619.7565925400004,11.1407,0.00556624
5619.7573263499999,11.1306,0.00552721
5619.7580601600002,11.1309,0.00554019
5619.7587939599998,11.1324,0.00553731
5619.7595277600003,11.1376,0.0055524
5619.7602616800004,11.1299,0.00553606
5619.7609954800000,11.1286,0.00553479
5619.7617292799996,11.138,0.00559017
5619.7624630800001,11.1388,0.00558038
5619.7631968799997,11.1361,0.005576
5619.7639306700003,11.1424,0.00557552
5619.7668659600004,11.1306,0.00546666
5619.7675997500000,11.1353,0.00549276
5619.7683335499996,11.1317,0.00547752
5619.7690673300003,11.1377,0.00551334
5619.7698011200000,11.1408,0.00551996
5619.7705349099997,11.1387,0.0055072
5619.7712686900004,11.1408,0.00550005
5619.7720024800001,11.1404,0.00550037
5619.7727362599999,11.1409,0.00550692
5619.7734701600002,11.1365,0.0054589
5619.7742039400000,11.1439,0.00550946
5619.7749377199998,11.1416,0.00546841
5619.7756715100004,11.1377,0.00545016
5619.7764052800003,11.1411,0.00544228
5619.7771390700000,11.137,0.00541549
5619.7778728399999,11.1306,0.00541618
5619.7786066199997,11.1381,0.00547619
5619.7793404000004,11.1355,0.00560132
5619.8189107099997,11.1222,0.00542708
5619.8211122499997,11.1387,0.00553578
5619.8218460700000,11.1399,0.00554553
5619.8225798699996,11.1372,0.005553
5619.8233136899998,11.1339,0.00553322
5619.8240475000002,11.1334,0.00555493
5619.8247812999998,11.1346,0.00556008
5619.8255151200001,11.1325,0.00554121
5619.8262490400002,11.1425,0.00557353
5619.8269828499997,11.1311,0.00553045
5619.8277166500002,11.1322,0.0055255
5619.8284504599997,11.1212,0.00550239
5619.8291842600001,11.1206,0.00548281
5619.8299180599997,11.1311,0.00553071
5619.8306518700001,11.1268,0.00552707
5619.8328533800004,11.1237,0.00553418
5619.8335871800000,11.1338,0.00557279
5619.8350547700002,11.129,0.00553793
5619.8372561500000,11.1331,0.00547164
5619.8379899399997,11.1324,0.00546848
5619.8387237300003,11.1336,0.00548925
5619.8394576399996,11.1276,0.00545226
5619.8401914200003,11.1395,0.00551602
5619.8409252100000,11.1438,0.00552174
5619.8416589999997,11.1359,0.00548254
5619.8423927800004,11.1411,0.00549849
5619.8431265600002,11.1461,0.00552503
5619.8438603400000,11.1437,0.00551152
5619.8445941299997,11.1378,0.00547216
5619.8453279100004,11.1439,0.00548269
5619.8460618099998,11.1425,0.00547059
5619.8467955899996,11.1316,0.00542377
5619.8475293600004,11.1312,0.00539563
5619.8482631500001,11.1283,0.00539572
5619.8497306999998,11.1356,0.00554878
5620.0286831599997,11.1235,0.00558071
5620.0294169800000,11.1369,0.0055372
5620.0301507900003,11.1322,0.00548226
5620.0308845999998,11.1321,0.00551119
5620.0316185299998,11.139,0.00553328
5620.0323523400002,11.1329,0.00552818
5620.0330861499997,11.1312,0.0055166
5620.0338199600001,11.1322,0.00553002
5620.0345537699995,11.1318,0.00553872
5620.0352875799999,11.133,0.00554666
5620.0360213900003,11.1279,0.00553693
5620.0367551999998,11.1407,0.00556114
5620.0374890100002,11.129,0.00552029
5620.0389567399998,11.1297,0.0055298
5620.0396905400003,11.1334,0.00555566
5620.0404243399998,11.1308,0.00553541
5620.0411581500002,11.1342,0.00551672
5620.0418919499998,11.1337,0.00554982
5620.0433595499999,11.137,0.00559207
5620.0440933500004,11.1308,0.00554677
5620.0448272599997,11.1312,0.00555446
5620.0455610600002,11.1386,0.00557576
5620.0462948599998,11.1325,0.00555175
5620.0470286399996,11.1317,0.00554656
5620.0484962399996,11.1378,0.00549622
5620.0492300200003,11.1378,0.00550753
5620.0499638100000,11.1369,0.00552852
5620.0506975999997,11.1347,0.00552441
5620.0514315099999,11.1354,0.00551937
5620.0521652899997,11.1371,0.00552233
5620.0528990800003,11.1398,0.00552048
5620.0536328700000,11.1362,0.00551917
5620.0543666399999,11.1339,0.0054794
5620.0551004299996,11.1379,0.00548879
5620.0558342100003,11.1386,0.00546884
5620.0573017799998,11.1355,0.00542545
5620.0580356700002,11.1349,0.00542179
5620.0587694500000,11.1379,0.00540584
5620.0595032299998,11.1333,0.00541019
5620.0602370099996,11.1344,0.00543704
5620.0609707800004,11.1316,0.00552064
5620.0978969099997,11.1337,0.00610477
5620.0986307200001,11.1211,0.00565644
5620.0993645400004,11.1443,0.00558346
5620.1000983499998,11.1369,0.00550293
5620.1008322799998,11.1317,0.00550145
5620.1015660800003,11.1342,0.00552253
5620.1022998999997,11.1324,0.00552904
5620.1030337200000,11.1316,0.00551907
5620.1037675199996,11.125,0.00550197
5620.1045013299999,11.1302,0.00553585
5620.1052351500002,11.1279,0.00552654
5620.1059689499998,11.1311,0.00554327
5620.1067027600002,11.1375,0.00553942
5620.1074366900002,11.1256,0.00550436
5620.1089043000002,11.1288,0.00553528
5620.1096381099997,11.1248,0.0055305
5620.1103719100001,11.1369,0.00557096
5620.1111057099997,11.1407,0.00555209
5620.1133071200002,11.1372,0.00556985
5620.1140409199998,11.1331,0.00555657
5620.1147748300000,11.1387,0.00558942
5620.1155086299996,11.1361,0.00556031
5620.1169762199997,11.1345,0.00555759
5620.1191775999996,11.1337,0.00547952
5620.1199113800003,11.1368,0.00550952
5620.1206451799999,11.1416,0.00555725
5620.1213790800002,11.1365,0.00553609
5620.1221128699999,11.1393,0.00554367
5620.1228466499997,11.135,0.00551692
5620.1235804400003,11.1377,0.00551537
5620.1243142300000,11.1371,0.00549107
5620.1250479999999,11.1373,0.00549114
5620.1257817899996,11.1343,0.00544201
5620.1265155800002,11.1315,0.00542941
5620.1272493500001,11.1343,0.00542916
5620.1279832399996,11.1348,0.00542788
5620.1287170300002,11.1384,0.00542521
5620.1294508100000,11.1327,0.00539481
5620.1301845799999,11.1343,0.00541788
5620.1309183699996,11.1393,0.00548583
5620.1316521500003,11.1428,0.0056215
5620.1689824599998,11.1288,0.00570709
5620.1697162600003,11.1345,0.00558587
5620.1704500799997,11.1351,0.00550296
5620.1711838900001,11.1377,0.0055305
5620.1719177000004,11.1342,0.00552127
5620.1726515199998,11.1319,0.00552814
5620.1733853200003,11.1325,0.0055294
5620.1741192600002,11.1349,0.00555237
5620.1748530599998,11.1382,0.00556736
5620.1755868800001,11.1345,0.00555921
5620.1763206799997,11.1373,0.00556649
5620.1777883000004,11.1301,0.00553808
5620.1785221000000,11.1319,0.0055435
5620.1792559100004,11.1265,0.00553507
5620.1799897199999,11.1319,0.00554996
5620.1807236400000,11.1356,0.00557704
5620.1836588500000,11.1422,0.00559292
5620.1843926499996,11.1378,0.00557778
5620.1851264500001,11.1391,0.00556796
5620.1865940400003,11.1337,0.00554447
5620.1873279499996,11.1392,0.00557248
5620.1880617500001,11.1384,0.00557986
5620.1895293300004,11.1336,0.00549355
5620.1902631200001,11.1311,0.00549401
5620.1909969099997,11.1296,0.00550459
5620.1917307000003,11.0104,0.00500021
5620.1939321700002,10.6678,0.00375024
5620.1946659599998,10.731,0.00393962
5620.1953997399996,10.7509,0.00400384
5620.1961335200003,10.8255,0.00423779
5620.1968673100000,10.8689,0.00437166
5620.1976010799999,10.9099,0.00450896
5620.1983348599997,10.9396,0.00461971
5620.1990686500003,10.9563,0.00467006
5620.1998024200002,10.9767,0.0047386
5620.2005362000000,10.9848,0.00478453
5620.2012701000003,10.9979,0.0048736
5620.2020038800001,11.006,0.00502285
5620.2392353300002,11.12,0.00573018
5620.2399691399996,11.1298,0.00555126
5620.2407029599999,11.1233,0.00547237
5620.2414367700003,11.1266,0.00545529
5620.2421705799998,11.1214,0.00546703
5620.2429045099998,11.1264,0.00550413
5620.2436383200002,11.1225,0.00548965
5620.2443721299996,11.1304,0.0055195
5620.2451059400000,11.1233,0.00550629
5620.2458397600003,11.1249,0.00551354
5620.2465735599999,11.1255,0.00551945
5620.2473073700003,11.1183,0.00550361
5620.2480411799997,11.122,0.00550912
5620.2487749900001,11.1245,0.00551581
5620.2495089100003,11.1224,0.00551449
5620.2502427199997,11.1207,0.00550239
5620.2509765200002,11.1341,0.00556417
5620.2517103199998,11.1301,0.00552406
5620.2531779299998,11.1344,0.00554884
5620.2539117300003,11.1313,0.00553801
5620.2546455299998,11.1296,0.00553759
5620.2553793200004,11.1257,0.00551463
5620.2561132500005,11.1343,0.00554374
5620.2568470400001,11.1276,0.00552419
5620.2575808299998,11.1359,0.00555253
5620.2583146300003,11.1352,0.00555753
5620.2597822099997,11.1362,0.00549693
5620.2605160000003,11.1342,0.00550589
5620.2612497900000,11.1318,0.00551551
5620.2619835799997,11.1286,0.0055114
5620.2627174800000,11.1297,0.00548692
5620.2634512699997,11.1397,0.00554331
5620.2649188400001,11.121,0.00543941
5620.2656526199999,11.1181,0.00542175
5620.2663864100005,11.1244,0.00541265
5620.2671201900002,11.1172,0.00537393
5620.2678539700000,11.1118,0.0053355
5620.2685877499998,11.1159,0.00534673
5620.2700554300000,11.1284,0.00537854
5620.2715229799996,11.1318,0.00544142
5620.2722567600003,11.1317,0.00551443
5620.3097516400003,11.1206,0.00573834
5620.3104854599997,11.1269,0.00556717
5620.3112192600001,11.1365,0.00553094
5620.3119530800004,11.1319,0.00547456
5620.3126868899999,11.1375,0.0055408
5620.3134207000003,11.1319,0.00554727
5620.3141545099998,11.1319,0.00553184
5620.3148883200001,11.1336,0.00555544
5620.3156222500002,11.1319,0.00555267
5620.3163560599996,11.1237,0.00551638
5620.3170898700000,11.1348,0.00555879
5620.3178236800004,11.1216,0.00552039
5620.3185574800000,11.1249,0.00552637
5620.3192912900004,11.1217,0.00551206
5620.3200250999998,11.1342,0.00556312
5620.3207589000003,11.1405,0.00556526
5620.3222266299999,11.1435,0.00555984
5620.3236942300000,11.14,0.00558062
5620.3244280400004,11.1402,0.00557038
5620.3251618300001,11.1362,0.00557317
5620.3258956299996,11.1387,0.00556355
5620.3266294300001,11.1361,0.00555425
5620.3273632199998,11.1374,0.00556298
5620.3280970200003,11.1323,0.00554586
5620.3288309299996,11.1379,0.00558992
5620.3310322999996,11.1403,0.00551954
5620.3317661000001,11.1354,0.00552934
5620.3324998799999,11.1344,0.00551902
5620.3332336699996,11.1367,0.0055275
5620.3339674600002,11.1321,0.00548942
5620.3347012400000,11.1322,0.00549616
5620.3354351400003,11.1261,0.00544627
5620.3361689200001,11.139,0.00547532
5620.3398378299999,11.1385,0.00541756
5620.3413053800004,11.1395,0.00543853
5620.3427730599997,11.1274,0.00554289
5620.3802850599996,11.137,0.00574827
5620.3810190000004,11.1379,0.00557674
5620.3817528099999,11.1333,0.00550751
5620.3824866200002,11.1334,0.00550843
5620.3832204399996,11.1355,0.00553271
5620.3839542400001,11.1297,0.0055309
5620.3846880600004,11.1378,0.00555948
5620.3854218600000,11.125,0.00553015
5620.3861556800002,11.1331,0.00555367
5620.3868894899997,11.1329,0.00555283
5620.3876232900002,11.1313,0.0055404
5620.3883572300001,11.1333,0.00556557
5620.3890910299997,11.1359,0.00554938
5620.3898248400001,11.1345,0.00554278
5620.3905586399997,11.1424,0.00558232
5620.3912924500000,11.1437,0.00558276
5620.3920262600004,11.141,0.00557785
5620.3942276600001,11.131,0.0055486
5620.3949615800002,11.1385,0.00557334
5620.3956953699999,11.1323,0.00555742
5620.3964291700004,11.1323,0.00556271
5620.3971629700000,11.1321,0.00555457
5620.3978967599996,11.1354,0.00555686
5620.3986305600001,11.1336,0.00555184
5620.3993643599997,11.1324,0.00555465
5620.4008319400000,11.1345,0.00549983
5620.4015658500002,11.136,0.00549543
5620.4022996399999,11.134,0.00549544
5620.4030334199997,11.1287,0.00549143
5620.4037672100003,11.1328,0.00548932
5620.4045010000000,11.131,0.00547802
5620.4052347799998,11.1264,0.00544474
5620.4125727000001,11.1197,0.00537615
5620.4133064899997,11.1495,0.00566913
5620.4507977699996,11.1309,0.00572719
5620.4515315899998,11.1347,0.00557766
5620.4522653900003,11.1306,0.00549721
5620.4529992099997,11.1287,0.00544928
5620.4537330300000,11.1263,0.00550002
5620.4544668299995,11.13,0.00552583
5620.4552006499998,11.1304,0.00553113
5620.4559344600002,11.125,0.00551373
5620.4566683800003,11.1361,0.00555779
5620.4574021899998,11.1325,0.00555269
5620.4581360000002,11.1299,0.00553403
5620.4588698099997,11.1339,0.00554185
5620.4596036100002,11.1383,0.00555072
5620.4610712399999,11.1402,0.00554562
5620.4618050299996,11.1256,0.00552697
5620.4625388400000,11.1379,0.00555524
5620.4632727600001,11.1314,0.00552493
5620.4647403600002,11.1233,0.00551692
5620.4654741599998,11.1354,0.00556096
5620.4662079700001,11.1272,0.00553955
5620.4669417599998,11.1301,0.00553071
5620.4676755600003,11.1285,0.00553527
5620.4684093500000,11.1295,0.00552415
5620.4691431499996,11.1282,0.0055177
5620.4698770499999,11.1297,0.00553193
5620.4706108500004,11.1308,0.00550865
5620.4713446500000,11.1242,0.00546258
5620.4720784299998,11.1215,0.00545807
5620.4728122200004,11.127,0.00546458
5620.4735460000002,11.1315,0.00549904
5620.4742797899999,11.1275,0.00547477
5620.4750135800005,11.128,0.0054564
5620.4757473600002,11.0771,0.00521339
5620.4808839500001,11.109,0.00529775
5620.4830854100001,11.1316,0.00544561
5620.4838191800000,11.1322,0.00558585
5620.5208409099996,11.1332,0.00590008
5620.5215747200000,11.1325,0.0056011
5620.5223086500000,11.1325,0.00553014
5620.5230424499996,11.1291,0.00547411
5620.5237762699999,11.1308,0.00550449
5620.5245100800003,11.1329,0.00552905
5620.5252438899997,11.1302,0.00551841
5620.5259777000001,11.1295,0.0055241
5620.5267115200004,11.1265,0.0055135
5620.5274453200000,11.1311,0.00553167
5620.5289129399998,11.1313,0.00554157
5620.5296468699999,11.1338,0.00553557
5620.5303806700003,11.1351,0.00554517
5620.5311144799998,11.1342,0.00554171
5620.5318482900002,11.1338,0.0055281
5620.5325820899998,11.1336,0.00554493
5620.5333159000002,11.134,0.005539
5620.5347835000002,11.1358,0.00556311
5620.5355172999998,11.1326,0.00555055
5620.5362512199999,11.1326,0.00556569
5620.5369850099996,11.1312,0.00554597
5620.5377188100001,11.1376,0.00557631
5620.5384526099997,11.1355,0.00553422
5620.5391864000003,11.1333,0.00553585
5620.5399201999999,11.1354,0.00553807
5620.5406539899996,11.1349,0.00556597
5620.5421215699998,11.1298,0.00547155
5620.5428554800001,11.1278,0.00547487
5620.5435892699998,11.1308,0.00548425
5620.5443230499995,11.1333,0.00548284
5620.5450568400001,11.1364,0.00549434
5620.5457906299998,11.1344,0.00549077
5620.5465244099996,11.1223,0.00542744
5620.5472581900003,11.1347,0.00547771
5620.5479919800000,11.1254,0.00543172
5620.5487257599998,11.1308,0.00543359
5620.5494596500002,11.1311,0.00543655
5620.5501934399999,11.1266,0.00539959
5620.5509272199997,11.1207,0.00537278
5620.5516609899996,11.1307,0.00539104
5620.5523947700003,11.1363,0.00541601
5620.5531285500001,11.1405,0.00545751
5620.5538623299999,11.1291,0.00548492
5620.5912265099996,11.1463,0.00596258
5620.5919604500004,11.1425,0.00565419
5620.5926942500000,11.1326,0.00553813
5620.5934280700003,11.132,0.0054819
5620.5941618699999,11.1358,0.00551348
5620.5948956900002,11.132,0.00552009
5620.5956294999996,11.1357,0.00553599
5620.5963633100000,11.1348,0.00553715
5620.5978309399998,11.1361,0.00555552
5620.5985647400003,11.1311,0.00554055
5620.5992986600004,11.1324,0.00554868
5620.6000324699999,11.1328,0.00554398
5620.6007662800002,11.1341,0.00555164
5620.6015000799998,11.1327,0.00554438
5620.6022338900002,11.1328,0.00554513
5620.6029676999997,11.1326,0.00555172
5620.6037015000002,11.1322,0.00554268
5620.6051691000002,11.1326,0.00554521
5620.6059030300003,11.1267,0.00553187
5620.6066368199999,11.1029,0.00542265
5620.6081044200000,11.1094,0.00545544
5620.6088382099997,11.1064,0.00542491
5620.6095720100002,11.111,0.00544111
5620.6103057999999,11.1195,0.00548699
5620.6139748699998,11.1215,0.00544571
5620.6147086600004,11.1227,0.0054437
5620.6154424400002,11.1263,0.00545597
5620.6161762299998,11.1238,0.00544381
5620.6169100200004,11.1222,0.00543422
5620.6176438000002,11.1266,0.00544558
5620.6183775800000,11.1307,0.00545849
5620.6191114800004,11.1327,0.00544373
5620.6198452700000,11.1296,0.00544109
5620.6205790399999,11.1257,0.0053964
5620.6213128199997,11.13,0.0054194
5620.6220466100003,11.1264,0.00536622
5620.6227803800002,11.1312,0.00538873
5620.6235141600000,11.1282,0.00538735
5620.6242479399998,11.1276,0.00546682
5620.6620433799999,11.116,0.00564771
5620.6627771800004,11.1327,0.00554817
5620.6635111200003,11.1304,0.00547942
5620.6642449199999,11.1277,0.00546578
5620.6649787400002,11.1286,0.00547837
5620.6657125399997,11.1254,0.00545786
5620.6664463600000,11.13,0.00550037
5620.6671801700004,11.1257,0.00547812
5620.6679139799999,11.1324,0.00549639
5620.6686477900003,11.1216,0.00549673
5620.6693815999997,11.1263,0.00551111
5620.6701155299997,11.1273,0.00553253
5620.6708493300002,11.1304,0.00552756
5620.6715831399997,11.1237,0.00551358
5620.6723169500001,11.1328,0.0055383
5620.6730507499997,11.1305,0.00552269
5620.6737845600001,11.1271,0.0055274
5620.6752521600001,11.1329,0.00552101
5620.6759859599997,11.13,0.00553317
5620.6767198799998,11.1233,0.00552423
5620.6774536800003,11.1231,0.00552545
5620.6781874700000,11.1276,0.00553955
5620.6789212699996,11.1271,0.00553613
5620.6803888599998,11.1312,0.0055408
5620.6811226600003,11.1255,0.00553219
5620.6825902399996,11.1333,0.00549549
5620.6833241400000,11.1208,0.00543683
5620.6840579299997,11.1217,0.00544403
5620.6855255099999,11.1327,0.00548384
5620.6862592999996,11.129,0.00546627
5620.6869930700004,11.1309,0.00547309
5620.6877268600001,11.1271,0.00545918
5620.6884606499998,11.1386,0.00549133
5620.6891944299996,11.1332,0.005456
5620.6899283299999,11.1342,0.00544543
5620.6906620999998,11.1243,0.0053905
5620.6913958900004,11.1332,0.00542692
5620.6921296600003,11.1275,0.0053827
5620.6928634400001,11.1317,0.00539475
5620.6935972299998,11.1262,0.00537348
5620.6943309999997,11.1287,0.00541219
5620.6950647800004,11.124,0.00552538
5620.7317500299996,11.1435,0.00617721
5620.7324838300001,11.1341,0.00571506
5620.7332176500004,11.136,0.00557307
5620.7339514499999,11.1234,0.00545022
5620.7368868200001,11.1098,0.00540479
5620.7376206299996,11.1107,0.00540402
5620.7383544400000,11.1148,0.00541119
5620.7390882399995,11.1093,0.00543607
5620.7398220599998,11.1107,0.00544597
5620.7405558700002,11.1138,0.00544702
5620.7412897900003,11.1118,0.0054428
5620.7420235999998,11.1191,0.00547184
5620.7427574000003,11.1222,0.00548787
5620.7434912099998,11.1083,0.00544369
5620.7442250100003,11.1102,0.00544868
5620.7449588099998,11.1178,0.00547158
5620.7456926200002,11.1223,0.00549276
5620.7464264199998,11.1163,0.00547644
5620.7471602200003,11.1205,0.00550759
5620.7478941299996,11.1166,0.00549925
5620.7486279300001,11.1215,0.00551671
5620.7493617199998,11.1214,0.00551197
