wavelength,flux
8290,1.76874e-10
8300,1.71321e-10
8310,1.71844e-10
8320,1.78278e-10
8330,1.76874e-10
8340,1.72726e-10
8350,1.7253e-10
8360,1.74979e-10
8370,1.77005e-10
8380,1.68447e-10
8390,1.66193e-10
8400,1.71942e-10
8410,1.77495e-10
8420,1.73934e-10
8430,1.61489e-10
8440,1.41728e-10
8450,1.33203e-10
8460,1.2569e-10
8470,1.24318e-10
8480,1.30132e-10
8490,1.33268e-10
8500,1.30916e-10
8510,1.29054e-10
8520,1.2765e-10
8530,1.34052e-10
8540,1.38396e-10
8550,1.47934e-10
8560,1.48555e-10
8570,1.50253e-10
8580,1.52801e-10
8590,1.53617e-10
8600,1.59301e-10
8610,1.62077e-10
8620,1.62763e-10
8630,1.642e-10
8640,1.66748e-10
8650,1.65638e-10
8660,1.64135e-10
8670,1.67597e-10
8680,1.68839e-10
8690,1.64364e-10
8700,1.64527e-10
8710,1.64527e-10
8720,1.65017e-10
8730,1.73379e-10
8740,1.75371e-10
8750,1.8001e-10
8760,1.84158e-10
8770,1.88633e-10
8780,1.92553e-10
8790,1.94545e-10
8800,1.93173e-10
8810,1.99575e-10
8820,2.01796e-10
8830,2.04148e-10
8840,2.09309e-10
8850,2.05161e-10
8860,1.886e-10
8870,1.70047e-10
8880,1.73967e-10
8890,1.79356e-10
8900,1.87359e-10
8910,1.92422e-10
8920,1.94316e-10
8930,1.94676e-10
8940,1.89547e-10
8950,1.91181e-10
8960,1.95002e-10
8970,2.00849e-10
8980,2.05814e-10
8990,2.06369e-10
9000,2.08329e-10
9010,2.14111e-10
9020,2.03626e-10
9030,2.02678e-10
9040,2.12445e-10
9050,2.16658e-10
9060,2.16528e-10
9070,2.19827e-10
9080,2.22211e-10
9090,2.22636e-10
9100,2.28221e-10
9110,2.29136e-10
9120,2.30475e-10
9130,2.37694e-10
9140,2.35015e-10
9150,2.39817e-10
9160,2.4292e-10
9170,2.39784e-10
9180,2.40829e-10
9190,2.44586e-10
