#  puvul.273  455147.56699  120.0
#     wave       flux
   4582.23535   2.67211E-14
   4583.70996   2.81099E-14
   4585.18408   2.44141E-14
   4586.65820   1.94357E-14
   4588.13232   1.84778E-14
   4589.60645   1.91148E-14
   4591.08057   1.73646E-14
   4592.55469   1.77707E-14
   4594.02930   1.77410E-14
   4595.50342   1.78449E-14
   4596.97754   1.73971E-14
   4598.45166   1.70440E-14
   4599.92578   1.69882E-14
   4601.39990   1.89777E-14
   4602.87402   2.20240E-14
   4604.34863   2.34217E-14
   4605.82275   2.39676E-14
   4607.29688   2.32233E-14
   4608.77100   2.21807E-14
   4610.24512   2.05287E-14
   4611.71924   2.00274E-14
   4613.19385   1.93488E-14
   4614.66797   1.89932E-14
   4616.14209   1.90493E-14
   4617.61621   2.09748E-14
   4619.09033   2.25402E-14
   4620.56445   2.24003E-14
   4622.03857   2.15716E-14
   4623.51318   2.12459E-14
   4624.98730   2.14227E-14
   4626.46143   2.30272E-14
   4627.93555   2.90469E-14
   4629.40967   3.33592E-14
   4630.88379   3.79825E-14
   4632.35840   4.01405E-14
   4633.83252   3.82681E-14
   4635.30664   3.51138E-14
   4636.78076   3.12036E-14
   4638.25488   4.01566E-14
   4639.72900   5.32891E-14
   4641.20312   5.70621E-14
   4642.67773   4.30220E-14
   4644.15186   3.18647E-14
   4645.62598   2.71317E-14
   4647.10010   2.92665E-14
   4648.57422   3.05594E-14
   4650.04834   3.10651E-14
   4651.52295   2.80648E-14
   4652.99707   2.63885E-14
   4654.47119   2.70341E-14
   4655.94531   3.27150E-14
   4657.41943   3.88043E-14
   4658.89355   3.49392E-14
   4660.36768   2.90612E-14
   4661.84229   2.62375E-14
   4663.31641   2.51121E-14
   4664.79053   2.75745E-14
   4666.26465   2.89024E-14
   4667.73877   2.85300E-14
   4669.21289   2.81851E-14
   4670.68750   2.77912E-14
   4672.16162   2.58570E-14
   4673.63574   2.83604E-14
   4675.10986   2.89793E-14
   4676.58398   3.08531E-14
   4678.05811   3.15203E-14
   4679.53223   4.22527E-14
