#  puvul.279  455353.94092   60.0
#     wave       flux
   4388.49805   1.82445E-14
   4389.96973   1.54132E-14
   4391.44092   1.53563E-14
   4392.91211   1.23800E-14
   4394.38330   1.61147E-14
   4395.85449   1.32985E-14
   4397.32568   1.11740E-14
   4398.79688   1.39469E-14
   4400.26807   1.38334E-14
   4401.73975   1.38539E-14
   4403.21094   1.32075E-14
   4404.68213   1.32672E-14
   4406.15332   1.13304E-14
   4407.62451   1.31515E-14
   4409.09570   1.60708E-14
   4410.56689   1.65661E-14
   4412.03809   1.83534E-14
   4413.50977   2.60224E-14
   4414.98096   2.37898E-14
   4416.45215   2.02435E-14
   4417.92334   1.99453E-14
   4419.39453   1.81751E-14
   4420.86572   1.67695E-14
   4422.33691   1.31622E-14
   4423.80811   1.49432E-14
   4425.27930   1.37106E-14
   4426.75098   1.16752E-14
   4428.22217   1.13747E-14
   4429.69336   1.45119E-14
   4431.16455   1.24244E-14
   4432.63574   1.12374E-14
   4434.10693   1.39674E-14
   4435.57812   1.56022E-14
   4437.04932   1.17750E-14
   4438.52100   1.39822E-14
   4439.99219   1.14672E-14
   4441.46338   1.55151E-14
   4442.93457   1.47661E-14
   4444.40576   1.54762E-14
   4445.87695   1.49604E-14
   4447.34814   1.53594E-14
   4448.81934   1.69826E-14
   4450.29053   1.52263E-14
   4451.76221   1.68697E-14
   4453.23340   1.57839E-14
   4454.70459   1.73295E-14
   4456.17578   1.73335E-14
   4457.64697   1.42035E-14
   4459.11816   9.00085E-15
   4460.58936   1.34991E-14
   4462.06055   1.45971E-14
   4463.53223   1.48313E-14
   4465.00342   1.42872E-14
   4466.47461   1.95503E-14
   4467.94580   2.80237E-14
   4469.41699   3.06691E-14
   4470.88818   3.38041E-14
   4472.35938   2.68698E-14
   4473.83057   2.17412E-14
   4475.30176   2.10367E-14
   4476.77344   1.51826E-14
   4478.24463   1.50535E-14
   4479.71582   1.38951E-14
   4481.18701   1.40886E-14
   4482.65820   1.39588E-14
   4484.12939   1.15394E-14
   4485.60059   1.35807E-14
   4487.07178   1.77866E-14
   4488.54346   2.37865E-14
   4490.01465   2.18136E-14
   4491.48584   1.81685E-14
   4492.95703   1.71699E-14
   4494.42822   1.69738E-14
   4495.89941   1.24387E-14
   4497.37061   1.48759E-14
   4498.84180   1.49697E-14
   4500.31299   1.44743E-14
   4501.78467   1.29946E-14
   4503.25586   1.28975E-14
   4504.72705   1.48621E-14
   4506.19824   1.50671E-14
   4507.66943   1.59790E-14
   4509.14062   1.59450E-14
   4510.61182   1.77787E-14
   4512.08301   1.84095E-14
   4513.55469   2.27177E-14
   4515.02588   2.42921E-14
   4516.49707   1.94375E-14
   4517.96826   1.73390E-14
   4519.43945   2.12307E-14
   4520.91064   2.01939E-14
   4522.38184   1.76536E-14
   4523.85303   1.56379E-14
   4525.32422   1.56161E-14
   4526.79590   1.56823E-14
   4528.26709   1.55044E-14
   4529.73828   1.51897E-14
   4531.20947   1.31309E-14
   4532.68066   1.44274E-14
   4534.15186   1.74622E-14
   4535.62305   1.74610E-14
   4537.09424   2.17591E-14
   4538.56592   3.36853E-14
   4540.03711   4.12436E-14
   4541.50830   3.92318E-14
   4542.97949   3.11500E-14
   4544.45068   2.23605E-14
   4545.92188   1.79747E-14
   4547.39307   1.74764E-14
   4548.86426   1.65630E-14
   4550.33545   1.79248E-14
   4551.80713   1.76015E-14
   4553.27832   1.93244E-14
   4554.74951   1.99651E-14
   4556.22070   1.89893E-14
   4557.69189   1.59550E-14
   4559.16309   1.77629E-14
   4560.63428   1.43992E-14
   4562.10547   1.28562E-14
   4563.57715   1.37235E-14
   4565.04834   1.59384E-14
   4566.51953   1.69172E-14
   4567.99072   1.81549E-14
   4569.46191   1.97446E-14
   4570.93311   1.94914E-14
   4572.40430   1.86987E-14
   4573.87549   1.73989E-14
   4575.34717   1.66604E-14
   4576.81836   1.75536E-14
   4578.28955   1.63553E-14
   4579.76074   1.95648E-14
   4581.23193   2.04258E-14
   4582.70312   2.27154E-14
   4584.17432   2.16330E-14
   4585.64551   1.89454E-14
   4587.11670   1.59149E-14
   4588.58838   1.54500E-14
   4590.05957   1.50345E-14
   4591.53076   1.45952E-14
   4593.00195   1.58794E-14
   4594.47314   1.51365E-14
   4595.94434   1.59105E-14
   4597.41553   1.51524E-14
   4598.88672   1.39929E-14
   4600.35840   1.53377E-14
   4601.82959   1.58860E-14
   4603.30078   1.76234E-14
   4604.77197   1.79710E-14
   4606.24316   1.66457E-14
   4607.71436   1.61332E-14
   4609.18555   1.64052E-14
   4610.65674   1.52878E-14
