#  puvul.274  455185.54396    1.0
#     wave       flux
   4738.80615   4.97418E-13
   4740.28027   4.54471E-13
   4741.75391  -4.37455E-13
   4743.22803   4.90244E-14
   4744.70166   4.13584E-13
   4746.17578  -3.78956E-13
   4747.64941   9.63099E-14
   4749.12354   1.32447E-14
   4750.59717   3.32049E-13
   4752.07129  -3.96987E-13
   4753.54492   2.09535E-13
   4755.01855   1.03602E-13
   4756.49268  -8.97402E-15
   4757.96631  -9.12670E-14
   4759.44043   8.28465E-14
   4760.91406   1.50577E-13
   4762.38818  -1.64674E-14
   4763.86182   4.96388E-13
   4765.33594   6.21036E-13
   4766.80957  -1.58922E-14
   4768.28369   1.43936E-13
   4769.75732   8.40186E-13
   4771.23145  -2.02835E-13
   4772.70508   3.28732E-13
   4774.17871   4.82581E-13
   4775.65283   1.92091E-13
   4777.12646   3.58396E-13
   4778.60059  -3.02503E-13
   4780.07422   5.30764E-13
   4781.54834   3.21144E-13
   4783.02197  -7.44064E-14
   4784.49609  -3.04384E-14
   4785.96973  -2.26740E-13
   4787.44385   1.92034E-13
   4788.91748  -1.44011E-13
   4790.39160  -1.82965E-13
   4791.86523  -5.94828E-15
   4793.33887  -5.92897E-14
   4794.81299  -1.63800E-14
